title,company,location,created,salary_min,salary_max,description,redirect_url,search_role,search_country
Lead Cybersecurity Software Engineer,Cox Automotive,"Mableton, Cobb County",2025-08-26T15:00:41Z,257134.73,257134.73,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369068563?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=B407CBF1562765F2E1F2D4461EBC602CBFD214DB,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Avondale Estates, DeKalb County",2025-08-26T15:01:02Z,263964.06,263964.06,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070762?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=99B7DA45A7D7356B322C578BB64A20E52350CE80,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Smyrna, Cobb County",2025-08-26T15:00:51Z,234816.58,234816.58,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369069659?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=CA4B11E771A4161E5381AD822B16D2FD85B565B3,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Conley, Clayton County",2025-08-26T15:00:57Z,218657.81,218657.81,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070318?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=C44A2F04BDAAF3FA2FFE1E41FDA5C83EA1E55C8A,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Scottdale, DeKalb County",2025-08-26T15:00:59Z,262701.84,262701.84,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070535?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=582D0DA50EC422418E006A7FC9E4AB20781C0454,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Vinings, Cobb County",2025-08-26T15:01:00Z,260817.88,260817.88,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070594?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=1F367974AFE23630E26BFBB5A3DC9A8A3D897EA4,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"North Decatur, DeKalb County",2025-08-26T15:00:07Z,261791.0,261791.0,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369064525?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=D37FBC5C540797B11574D9E184EDA80E615D35D6,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Brookhaven, Fulton County",2025-08-26T15:01:04Z,268519.03,268519.03,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070937?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=4CE201811F566420E5E88CAF5EEA709E92D117C0,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Peachtree Corners, Gwinnett County",2025-08-26T15:01:01Z,250414.77,250414.77,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5369070744?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=334CB345A6A4ABAC9BCDE8E7BF83379559A97069,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Marietta, Cobb County",2025-08-12T14:00:33Z,268952.4,268952.4,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5349209497?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=F453110706FA60CE432E4ADE3421E57765790A48,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Chamblee, DeKalb County",2025-08-11T02:29:39Z,267240.66,267240.66,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5347615867?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=1A2B87F2423B0D56D0C3CDDADBD3136110E56D8F,software engineer,us
Lead Cybersecurity Software Engineer,Cox Automotive,"Forest, Clayton County",2025-08-27T02:59:40Z,261926.84,261926.84,A Lead Cybersecurity Software Engineer is focused on full stack development of security tools that enable engineering teams to securely develop their applications by building and deploying securely. These tools range from web applications to command line interfaces that are designed for internal engineering use to simplify how they integrate and interact with secure pipeline controls. This role will develop and operate tools in multiple cloud environments where Cox Automotive has a large presen…,https://www.adzuna.com/land/ad/5370038703?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=2AAECD22D54B69ABC459DF9034B85EE2C4B7F9DE,software engineer,us
"Software Engineering Manager, eero Core Engineering",Amazon.com Services LLC,"Tenderloin, San Francisco",2025-08-14T14:18:11Z,141506.06,141506.06,"Do you love to lead engineering teams, to build large-scale innovative software products? Would you like to lead the next eero dream team? At eero, our mission is to serve as the central nervous system of the home. While we began by revolutionizing home WiFi, we aim to create comprehensive solutions that serve both wireless and wired connectivity needs for customers and businesses across the globe. Our cross-functional team, spanning hardware, software, and manufacturing, develops advanced Ethe…",https://www.adzuna.com/land/ad/5352540125?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=C4979CE59DADD2333BAB89911B7AC3C7BEAD62E5,software engineer,us
"Sr. Device Software Engineer, Kuiper Government Solutions",KGS LLC,"Northridge, Los Angeles County",2025-08-09T01:11:56Z,,,"Project Kuiper is Amazon’s initiative to launch a constellation of 3,236 Low Earth Orbit (LEO) satellites to provide high-speed, low-latency broadband connectivity to unserved and underserved communities globally. Join our mission to close the digital divide and connect people, businesses, and governments in places where reliable connectivity has been a challenge. We are breaking new ground with every device we design, from custom silicon to secure software, to enable innovative satellite and g…",https://www.adzuna.com/land/ad/5345035233?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=37B5BE91E0F1A4C04EBFAB720A5DA1546ED2E15D,software engineer,us
Senior Software Engineer,BOEING,"Robertson, Saint Louis County",2025-08-26T23:37:28Z,142444.11,142444.11,"Senior Software Engineer at BOEING summary: Senior Software Engineer at Boeing specializing in real-time embedded software development for Vehicle Management Systems within the Defense, Space & Security sector. Responsible for designing, coding, testing, and maintaining software architectures and components while providing technical leadership and mentoring. Ensures compliance with industry standards and supports career growth in a collaborative, innovative environment. Job Description At Boein…",https://www.adzuna.com/land/ad/5369904164?se=IjfXA7mE8BGr_Om1PpTYSQ&utm_medium=api&utm_source=d8fd1a4d&v=147D3C741CBE3E311D68CA7232F4AA563BF6F041,software engineer,us
